, Interest Coverage Ratio (Interest expense to EBIT), Interest Expense Ratio, Debt ratio %, Borrowing dependency, Inventory and accounts receivable/Net value, No-credit Interval, Accounts Receivable Turnover, Degree of Financial Leverage (DFL), Net Income to Stockholder's Equity, Fixed Assets Turnover Frequency, Revenue per person, Allocation rate per person, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Inventory/Working Capital, Inventory/Current Liability, Working Capital/Equity, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Total assets to GNP price, Total Asset Return Growth Rate Ratio, Net Value Growth Rate, Total Asset Turnover, Continuous Net Profit Growth Rate, Liability to Equity, ROA(B) before interest and depreciation after tax, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (C), Revenue Per Share (Yuan ¥), Research and development expense rate, Regular Net Profit Growth Rate, Operating Profit Per Share (Yuan ¥)
1810,0.565453707589532,0.630822180518075,0.0728300631858996,0.37152385574938,0.398977523468596,0.623723326625887,0.0008359287025859,0.0268569458648094,0.841528648649032,0.0001808029618399,0.0094502298664864,0.0065242358379638,0.374187133563327,0.0374257564723781,0.0060058372984715,0.0025676054828675,0.277486736608795,0.0083921596053634,0.73384967233822,0.0024901531968759,0.0158462240324197,0.0001544979806131,0.593953867867423,4320000000.0,0.671584005134898,0.0020441140719386,0.264441180812955,0.0004834911539959,0.101949025487256,0.21767414380048,0.276951137421748,0.577814658172279,0.999103237979911,0.797551871794911,0.809463472352854,0.303527426421413,0.781737413512062,0.0001219965010709,0.468656215663085,0.0003410341034103,0.0313796943010426,0.180228393240909,0.180228393240909,0.0165766746827594,5670000000.0,0.689957836557916,0.106180278478951
1811,0.565171511432811,0.630621155874577,0.0407836260845905,0.36963718146295,0.3961399903272,0.654986616348132,0.0006614387306869,0.0267939145200645,0.840936861439617,0.0023224480872332,0.355654128049587,0.0180247226210822,0.28906853540615,0.146877354862633,0.0120791822219437,0.0176926038524854,0.27702080151926,0.0015643515384864,0.73391836958059,0.0053787831874442,0.0008954533451237,0.0002116042372715,0.593994645364082,0.0002917682302341,0.671582046218755,0.0190954709268913,0.264192523175669,0.0005712806703705,0.0659670164917541,0.217613802578101,0.275843798130279,0.547995074682799,0.998985841998412,0.797579954909309,0.809492376164095,0.303822299093218,0.781764501299793,1080000000.0,0.462063528010535,0.0024642464246424,0.0139690252049803,0.292781593696009,0.292781593696009,0.0257119954020902,84900000.0,0.689576735918031,0.0982004722742448
1812,0.566611054334984,0.636244366515527,0.208090213743689,0.389823589803236,0.426554380023124,0.617829726818857,0.0038773294918486,0.0272192182359475,0.840434003162166,9910000000.0,0.141339247682975,0.183402960065589,0.78410094773563,0.0140725285512366,0.0004206453326372,0.0003623929586462,0.280050797581418,0.0174314472284864,0.736384278766436,0.002313765993915,0.0051916664244487,0.0014525925262933,0.594065668455315,6770000000.0,0.671588776554546,0.0207058954095284,0.263974947743043,0.0004978399237274,0.0224887556221889,0.217592053987501,0.290328320622824,0.519995717115477,0.999105317829977,0.797460290407071,0.809375719340347,0.303362829462807,0.781650115045905,0.0001199150441806,0.461597175041729,0.0003260326032603,0.0874582447616156,0.196578315283806,0.196578315283806,0.0129316212169336,0.0,0.689346742489767,0.103900333849035
1813,0.565675919032388,0.631137244695278,0.120325301569066,0.373741564765379,0.405889154005169,0.623942597588334,0.0004849198056262,0.0269121161963754,0.841354270861136,0.000593094234655,0.0404271257142018,0.0084899660450617,0.64348466305108,0.0484169749375129,0.0083226384739272,0.0023546046736208,0.277257523561195,0.0075096609038071,0.737527121248211,0.0023381926416488,0.0265371183195747,0.000138805624942,0.593962363563667,2970000000.0,0.671573961836825,0.001166744602854,0.263847510703934,0.000448829517201,0.149925037481259,0.217584076628362,0.279326029195508,0.544997055516891,0.99903252307767,0.797473294410782,0.809364782763121,0.303538061173511,0.781625974634041,0.0001031477525642,0.469788547511806,0.0003150315031503,0.343455815365928,0.183430955290548,0.183430955290548,0.0418046795831632,1360000000.0,0.689320947216292,0.109193062454198
1814,0.567214302195182,0.632291338474815,0.127460168697282,0.377079871075393,0.403385211870481,0.623647473573507,0.0020370689742627,0.0275194973600624,0.840490347759958,0.0001823159573365,0.0162742534847172,0.0115667851911975,0.463517093408818,0.0121441587695369,0.0044628399029268,0.0008485401674987,0.277619957182595,0.0186263907713337,0.736337099486087,0.0022578003621082,0.0339061888496132,0.0001107957787408,0.593955444265487,8430000.0,0.671574394521771,0.0001985747557516,0.265331685976486,0.000641452392953,0.172413793103448,0.217633208400168,0.2797973315571,0.543551581990471,0.999015190993787,0.797405784263855,0.8093283275057,0.303456366941486,0.781587658747769,0.00014535507284,0.455985841658069,0.0003350335033503,0.11256200020245,0.150604694281741,0.150604694281741,0.0167581711208918,8250000000.0,0.689745530492783,0.0994218711831284
1815,0.565137679387793,0.630594101450665,0.035825498080237,0.36963718146295,0.397497129643647,0.623942672972328,0.0014831647611414,0.0267868297981081,0.837193960860181,0.0036364846760033,0.0170115887960284,0.0004575545176232,0.746341597200567,0.444553245864206,0.0275952035156018,0.0574337295018941,0.277101822930418,0.0188513468466162,0.739916976411835,0.0021028125886914,0.0722335929746642,0.0002514286957564,0.594065070364738,0.0004080557120338,0.671588693712083,0.0005887005349465,0.264455944860169,0.0004043608082245,0.106446776611694,0.217605891586342,0.27569671272497,0.448953370094759,0.998601300830669,0.796996849849271,0.8090292641975,0.30360767045997,0.781262464943771,0.0005445322498039,0.472668864229218,0.0,0.0,0.156967679406683,0.156967679406683,0.0103150475671915,0.0005268440006934,0.689507025201347,0.0779252503867763
1816,0.565263397417136,0.630705401295873,0.103153248480817,0.372001395713995,0.405122832495783,0.62384809320689,0.0015886703255455,0.026813646529664,0.84344655759875,0.0002655307096478,0.0250987764933978,0.0121743781835111,0.703338104516734,0.10236672315464,0.0078054453073185,0.0078769948567903,0.277411424070195,0.0302528422142934,0.740353370215697,0.002637700760429,0.0200242507777617,0.0001815316583435,0.594006815776626,7350000000.0,0.671590604187582,0.0014521318157546,0.26459192950556,0.0004855374133315,0.15592203898051,0.217631459619691,0.278334234854667,0.60292306868676,0.999170139823698,0.797645943311121,0.809499797412927,0.303551838011456,0.78177306272493,0.0001075419393327,0.478615703345831,0.0002610261026102,0.236461180281405,0.197463233744891,0.197463233744891,0.0404434562971702,2970000000.0,0.689701615049574,0.134679586352903
1817,0.565343900393582,0.630760195065821,0.151857786377241,0.372770827788129,0.404239955092488,0.62367746263951,0.0009292605480202,0.0268315481510039,0.842926180345783,0.0002148453605127,0.0128108338351718,0.0076276343627212,0.482116785304083,0.0571836864459073,0.0054661450135255,0.0024434839898197,0.27771216921945,0.0049016694288718,0.733855828938693,0.0024067121739188,0.0293530752569496,0.0001058180080942,0.593928737494882,367000000.0,0.671572456367238,0.0029625593410534,0.264190192010319,0.0004659981321145,0.173913043478261,0.217609322779915,0.281755996399048,0.588843085818299,0.999040611383481,0.797503314291691,0.809416340912902,0.303573590913474,0.781690536200653,0.0001389950656751,0.465027721161185,0.0003320332033203,0.0563822249215508,0.193755004003203,0.193755004003203,0.0572923756371281,8050000000.0,0.689570792040698,0.116521455907499
1818,0.564720565898269,0.630374241448747,0.120295069081235,0.37144221542756,0.398847570345501,0.623886304226202,0.0016698284520101,0.0267066747400854,0.83888159819534,0.0008798068812548,0.0368667655655597,0.0054448133106695,0.67131689153826,0.279949514616482,0.010139579210248,0.0157303757598558,0.277204064902052,0.0088458553130356,0.738971399421935,0.0021812005974262,0.0519731697991833,0.0002047549607355,0.593996935841025,0.0002354173691209,0.671554417573727,0.0241429267995976,0.263583311964318,0.0004296146429519,0.124437781109445,0.217602178331401,0.279325271595104,0.498206542106108,0.99896654561169,0.797318353089966,0.809236538375408,0.303405368471199,0.781490254992925,0.0002864315954054,0.461885709972069,0.0003110311031103,0.0,0.173191184526569,0.173191184526569,0.0251523813845153,0.0002081568626651,0.68647720586521,0.0959205276443286
1819,0.565098394753153,0.630572183942686,0.0521510415092058,0.370851721045086,0.40226520351061,0.624113460919968,0.0015846124192223,0.0267787212235271,0.83598791755425,0.0024828256098695,0.0293054066360178,0.0010840468286918,0.935246367339337,0.282098078707303,0.0206589271512204,0.0266417490963942,0.277192880791048,0.028996676199451,0.74237263940807,0.0020198834722107,0.0583621785210522,0.000138285875852,0.593999400317579,0.0001191570286616,0.671577618233087,0.0005570998777914,0.262106130187814,0.0003865433793753,0.229385307346327,0.217459896622651,0.276203346889653,0.424808608597891,0.998884969270215,0.797200902035168,0.8091362864175,0.303370563827969,0.781394956506557,0.0001277783257662,0.462341997768887,0.0004220422042204,0.0,0.161729383506805,0.161729383506805,0.0275118350802366,4410000000.0,0.688199776140884,0.0854979236218549
1820,0.565173587441998,0.63062629279051,0.0397859539861535,0.36963718146295,0.395143236475832,0.624739128620837,0.0003712984285757,0.0267943523613036,0.842542792971655,0.0002057673875333,0.0214267878912504,0.012612279420195,0.274228692020665,0.162070817562061,0.0212526332754708,0.0346349886226287,0.276982565648508,0.0006118156393139,0.734539099847169,0.0031115487628908,0.0090159081282949,0.0002894209952275,0.594063469714571,0.0004552547227212,0.671607566228964,0.005062441649701,0.264445843143654,0.0005058003716306,0.0419790104947526,0.2176086922898,0.275813370773818,0.603886717704374,0.998968856556207,0.798437112430541,0.81004232976176,0.305355153588782,0.782357485253998,0.0002001667709515,0.477436400694497,0.0003860386038603,0.263893106589736,0.340482912645906,0.340482912645906,0.0232769181904805,6790000000.0,0.689536744588013,0.0960833808321798
1821,0.565205529214694,0.630770811358749,0.136076427729238,0.375571202662593,0.400441840618523,0.62361124998945,0.0010672293630101,0.0268011349646152,0.843067772862197,8550000000.0,0.0119501197068284,0.0219130563983317,0.326524847046148,0.0482922544364079,0.0066695373458725,0.0038025269953695,0.277383420039584,0.0067822251961032,0.734289460076144,0.0027919941349039,0.0107273068535387,0.0001385985649058,0.593950472186238,5770000000.0,0.671580022740767,0.0176246327578227,0.265153740354803,0.0005158569876337,0.109445277361319,0.217747439935538,0.280421808161523,0.619519246212324,0.999200644291331,0.797652721993907,0.809544194708572,0.303499872745523,0.781836220779224,7310000000.0,0.467065918488882,0.0002270227022702,0.0759186152444579,0.194934895284649,0.194934895284649,0.0282075714264108,5200000000.0,0.690606036578737,0.126699780148196
1822,0.565261866152446,0.630688963164888,0.117422982737249,0.370682848598582,0.402514391973452,0.623871384791694,0.0010956347072727,0.026813311680055,0.841782559168016,0.0024684521526521,0.123657888165915,0.0065040799155683,0.570062763152886,0.0888029064889443,0.0072709196565712,0.0041689302054274,0.277305671987531,0.0059996202504683,0.735818753421839,0.0024212668789523,0.0202319437714474,0.0001036152769692,0.593943928550205,4740000000.0,0.671573055465475,0.0091080217909309,0.264093060120754,0.0004769281514926,0.206896551724138,0.217596122307928,0.279145159600292,0.548744579474276,0.999011031293655,0.797458491981026,0.809374807958912,0.303557397086416,0.781626536038968,6950000000.0,0.462383935985506,0.0002960296029602,0.0813847555420589,0.196409759386457,0.196409759386457,0.0578671143578807,2940000000.0,0.689472833479795,0.10878592948457
1823,0.564112415952345,0.629936576211285,0.173594945128035,0.382323863801576,0.399206616087661,0.623638227537169,0.001205198178,0.026609500275022,0.835978114906648,0.0001043966892632,0.0061336897610269,0.007766212612209,0.228125130667099,0.029864056857298,0.0022012261844074,0.0016562651766155,0.276216298054833,0.0060204957779045,0.729809872670937,0.0021390319672291,0.0683925100383715,0.0001592030942973,0.5938752060014,5740000000.0,0.67158477467286,0.0003397421618419,0.263688991460164,0.0003908604874858,0.0614692653673163,0.217579779340472,0.284149726766105,0.427271267198458,0.998274533275868,0.796961711371157,0.808913128163145,0.304229803457696,0.780823586642043,0.0009801349223483,0.455972421428751,0.0005670567056705,0.0,0.146011546078968,0.146011546078968,0.0067909917267873,0.0009535146335462,0.689107919806823,0.0735282143147952
1824,0.565490884601272,0.630898891796003,0.0147836865495662,0.36963718146295,0.397152820853591,0.623985160070307,0.0008683919531717,0.0268658132243605,0.840054678696941,0.0002882256420963,0.0119559948885919,0.0057643424844069,0.599417132533964,0.353080628864831,0.0478689198902494,0.0958382641515993,0.277081260607885,0.0290826193797485,0.738404232485752,0.0022307395131006,0.0633007787765551,0.0002563973360849,0.594081447138154,0.0004101136100673,0.671539521030219,0.0007411503556001,0.262828014391061,0.0004312865865554,0.0899550224887556,0.217562105707037,0.27512940545851,0.542641469029391,0.998953488775165,0.797382543065733,0.809308667706162,0.303545070441939,0.781568430629018,0.0005966843085556,0.478503308925291,0.0002950295029502,0.211559874481223,0.184020900931271,0.184020900931271,0.0139903504393726,0.0004991689855103,0.689125838000143,0.094699128735445
1825,0.565158554780026,0.63061225188696,0.0656044985941893,0.36963718146295,0.39671473145924,0.623999338570325,0.000977955423899,0.0267911900437734,0.841129435285907,0.0015946972533836,0.0648766946227399,0.0047916307382742,0.288333561617404,0.0880680304975277,0.0101418318567938,0.0087465306311867,0.277005162860225,0.0006756850667285,0.733675685299434,0.0024588958157317,0.0136030107910298,8580000000.0,0.593942899294444,7810000000.0,0.671588608057419,0.0039141513930612,0.264359590025721,0.0004446621353834,0.12143928035982,0.217736412995263,0.276674442323926,0.53487874083195,0.998974980559179,0.797472187687062,0.8093975924948,0.303656493640056,0.781628360604981,9420000000.0,0.463372000369056,0.0,0.0,0.182714592726813,0.182714592726813,0.0218551960917767,4020000000.0,0.69131318485874,0.0966533669896588
1826,0.564752808041556,0.630308831385871,0.116939262931947,0.373950698192506,0.404301582346739,0.624189461672737,0.0005944832763535,0.0267124325967553,0.835979905333355,0.0014184332780333,0.0409382665276207,0.0026017224416894,0.609412707573681,0.0563966247354493,0.0104632527755064,0.0027592463571549,0.27700059204475,0.0006131561130722,0.736824849638305,0.0020815137492807,0.0609396242918831,0.0001086280794839,0.593950701221515,2940000000.0,0.671557918148045,0.0010062406586149,0.263665679806669,0.00039370528705,0.184407796101949,0.217551486926152,0.279116612426099,0.457786819422881,0.998977984787052,0.797196060118893,0.809151649704556,0.303167778441376,0.781429623260803,719000000.0,0.464598273823004,0.0005720572057205,0.0,0.159074628123551,0.159074628123551,0.0280865738009892,115000000.0,0.689277955093834,0.0974676329289146
1827,0.565158395757604,0.63061225188696,0.0445022220878556,0.36963718146295,0.395644292847353,0.623972345591253,0.0018017104075152,0.0267911566924924,0.842316933701099,0.0002405662839544,0.0186272637809732,0.0096263881134946,0.272393364034872,0.0870482382437653,0.0142972817670842,0.0143751829454347,0.277079187650613,0.0055808391766707,0.734244973273704,0.0025624850694917,0.0213548567042995,7530000000.0,0.593953316820126,7310000000.0,0.671556810183904,0.0012883167066505,0.263664125696436,0.0004605331224255,0.131934032983508,0.217586880650189,0.275957878876186,0.594036083302104,0.999067071698209,0.79768066676784,0.809503052346625,0.303827858168178,0.781776010100797,0.0001463958012851,0.479035085512024,0.0,0.309849175017714,0.210020648097425,0.210020648097425,0.0312173873587731,5010000000.0,0.689344059088835,0.110658741144858
1828,0.565424148041673,0.630877659210148,0.0798440003627898,0.372571759606158,0.397046982743029,0.623979906176077,0.0011808507400606,0.0268499939826115,0.841376458291928,6730000000.0,0.0051349088612428,0.0093535040668971,0.315980249119257,0.137094012844053,0.0113023653421246,0.0184449514431686,0.27719776236832,0.0108128173002344,0.734929644160088,0.0023789129559198,0.0240790462282059,0.0001528662500261,0.59398393087672,0.0001849752193877,0.671587139324154,0.0008469412947817,0.264265566356622,0.0004635526026646,0.0824587706146927,0.217630825811207,0.277236160800212,0.572193372236201,0.999126925161217,0.797577741461869,0.809466076299812,0.303523075841009,0.781736290702208,0.0002498904633311,0.47975810036654,0.0002710271027102,0.145763741269359,0.179849142471872,0.179849142471872,0.0145348397537698,0.0001040784313326,0.689729314672098,0.106424558260728
1829,0.565304590982941,0.630733483102971,0.0412371134020619,0.370220965681987,0.396110516422993,0.625965304595564,0.0007141915128889,0.0268227332351797,0.841519680755705,0.0001028836937666,0.0040803137347061,0.005924986693824,0.597513271990283,0.308150384742101,0.034498503981698,0.0525620783216754,0.277015161283192,0.0064167054873671,0.73855044010252,0.0025229921980568,0.0159497848157936,0.0004035812402159,0.594153891146526,0.0005536727397985,0.671727334054161,0.0033041362838353,0.26378379218438,0.000869460582582,0.0824587706146927,0.217595896658834,0.275857338394838,0.604903902778521,0.999311338533729,0.797737109677566,0.809583384110299,0.303415761524385,0.781933764885301,0.000152640171956,0.480992761463812,0.0007270727072707,0.179269156797247,0.250221229615271,0.250221229615271,0.021235083261491,4070000000.0,0.6893587745133,0.129875417311294
1830,0.5666649341757,0.632752633525568,0.0523324364361943,0.370348458787295,0.39855283130343,0.624365284296141,0.0009982449555152,0.0272418668467746,0.8400721187412,0.0002443487726958,0.0089420266439493,0.0042125375165299,0.413734256763649,0.0461927798611254,0.0116196319006252,0.0048649934536121,0.277190232743208,0.0107895229396143,0.735447302243834,0.0022330485374079,0.0311914601749561,0.0001350808140323,0.593977374206498,428000000.0,0.671576580308703,0.0007652848511622,0.265278069173446,0.0005295319890474,0.125937031484258,0.217627620266728,0.276209167123096,0.527276620804112,0.999043037875225,0.797388630046193,0.809309709284946,0.303368146838856,0.781560290257575,9920000000.0,0.46353136559221,0.0002460246024602,0.645207004757567,0.185622181956091,0.185622181956091,0.0207964668693377,3890000000.0,0.689704817818429,0.103167494503705
1831,0.565209019572251,0.630652662292297,0.0518487166308915,0.369884339149554,0.401202803236235,0.623838035554185,0.0012376614285859,0.0268018813812903,0.842775571774597,0.0005189574553231,0.0047030830016303,0.0011299882577929,0.735874083671508,0.0323391664575628,0.0153594478646877,0.0031221224697253,0.277238530958369,0.0266192815234207,0.739670337489913,0.0023249646613314,0.0871871113086179,0.0002242831738037,0.594039283741074,2700000000.0,0.671568075980626,0.0003952646121042,0.264405436277595,0.0005038040210593,0.142428785607196,0.2175933182861,0.276193905127214,0.622196049039028,0.999159740573368,0.797665034295293,0.80953482049952,0.303606945363236,0.781790606628901,0.000594949761147,0.474274259161403,0.0009140914091409,0.151634780848264,0.182040369137415,0.182040369137415,0.0216283255441112,8010000000.0,0.689492021239147,0.115300056998616
1832,0.5653106245262,0.630757112916261,0.0966532635970614,0.36963718146295,0.400064038755505,0.623917334920607,0.000977955423899,0.0268240770107071,0.841156795882161,0.0001891244370711,0.0091388452330244,0.0079472640647498,0.517681571152938,0.219218069376747,0.0087570741865423,0.0117889790484261,0.277133610549357,0.0032106924176306,0.735322804532464,0.002335845369381,0.0261208521722277,0.0001674121049814,0.593962940982633,0.0001978498583238,0.671587625168067,0.0006745753002126,0.26399126590049,0.0008198013621199,0.15592203898051,0.217602350886591,0.27800238261164,0.558220461480807,0.999073080153955,0.797502484248901,0.809388999469836,0.303504223325927,0.78166569403263,0.000169985646042,0.457854608590624,0.0006100610061006,0.290717683976111,0.206818086047786,0.206818086047786,0.0351951842945082,3070000000.0,0.689433015272418,0.113671525120104
1833,0.565292556331467,0.630720812043671,0.0992532575505638,0.372443148140278,0.400382892810109,0.61729777549573,0.0008379576557475,0.0268200627835255,0.843523712351143,0.000210306374023,0.0264970697530955,0.015368966222846,0.505936284221898,0.114903889588814,0.0078036086701912,0.0066445457966632,0.277281111877915,0.0070154944243725,0.735551763592454,0.0029331151424265,0.0121106198544806,0.0001886383254471,0.593972762984434,0.000118412200469,0.671602237933191,0.0034364764926311,0.265662711456124,0.000651309373899,0.128935532233883,0.217854865496034,0.278132377244917,0.635580063172547,0.999213816675082,0.797743196658026,0.809595752858353,0.303630390157634,0.781875940177814,5760000000.0,0.468028819942461,0.0002490249024902,0.156392347403583,0.195272007079348,0.195272007079348,0.0268009740308846,441000000.0,0.691668951885525,0.126781206742122
1834,0.564872255999216,0.629978013999808,0.267617982283762,0.433251767568885,0.400546339006167,0.618492732961412,0.0019619977072829,0.026734371465692,0.833213063738014,530000000.0,0.0014423571229234,0.0678672525924613,0.0727841870482766,0.0079251362762614,0.0001354057529106,0.0002042767174076,0.276934643365616,0.0011389962063307,0.665663871612194,0.001687826240596,0.004688205052904,0.0010635410732552,0.588416815434152,0.0002778065264261,0.670563076578673,0.0057800233869551,0.261777435873527,0.0003735671006616,0.0059970014992503,0.216136736793748,0.334099841545556,0.474329460891911,0.995496200229477,0.793080016263305,0.806369853168639,0.303259624027675,0.778391299795564,0.0011674660424762,0.459413032720197,0.0002860286028602,0.0,0.154228646074755,0.154228646074755,0.0021325831480557,0.0003881293540396,0.67615987552713,0.0606628124745542
1835,0.565239583069669,0.630677319488774,0.110378813072528,0.372076325872377,0.397628422489661,0.623141887688191,0.0011402716768283,0.0268084623118573,0.841989755099492,0.0004750805859226,0.0172789095662647,0.004518042993638,0.275128661631268,0.0272878675126747,0.0039776460060882,0.0016352084953619,0.270370381071114,0.0050307417529294,0.731787548578784,0.0026157107846487,0.0116633720759942,889000000.0,0.593912755686845,2610000000.0,0.671552317840367,0.002873904575907,0.264112486498667,0.0004711636892179,0.113943028485757,0.217602141829342,0.278728951463821,0.567642807430805,0.999032291983218,0.797556852051651,0.809448499657841,0.30368477241268,0.78170302746028,8740000000.0,0.465294448218884,0.0001300130013001,0.150521307824679,0.180649782984282,0.180649782984282,0.0241844003811425,0.0,0.689486106215587,0.10324892109763
1836,0.565706344183278,0.631025944850071,0.131118299724884,0.374167660143642,0.408113094049889,0.619188411522479,0.000507238290404,0.0269200950549742,0.840475894636765,0.0002776346736203,0.0496188475830971,0.023147242230005,0.728110802734576,0.0707372879000454,0.0040125324841722,0.0030932221739276,0.277669307576936,0.0191078655421059,0.738798299609161,0.0026783936797283,0.0019901576343637,0.0005851922466611,0.594104761407986,0.0001498524276899,0.671589256698478,0.0316843860499589,0.263943088483266,0.0004533213059865,0.0494752623688156,0.219323267018859,0.280054707636294,0.521280582472295,0.998943436166513,0.797452128319635,0.809369209472951,0.303687431100704,0.781617272857672,1870000000.0,0.463939005057749,860000000.0,0.0821945541046664,0.17748935990898,0.17748935990898,0.0115703979309406,170000000.0,0.689328333782298,0.0942919957658171
1837,0.565253809094687,0.630675264722401,0.0581975390754905,0.371453399033289,0.395383046878245,0.624633389219918,0.0021608351171213,0.0268115532126283,0.840483036011703,0.0001180136487323,0.0100729991334107,0.0170308496696414,0.597148866517923,0.335985605664035,0.0467576667901652,0.0818787333154969,0.277040383912421,0.0157971229340571,0.739445612165637,0.0022874190661044,0.0227409069060444,0.0004369430516712,0.594188598899167,0.0006521778961529,0.671492816402954,0.0004756879471079,0.263797779176477,0.0004483054751761,0.0584707646176912,0.217575870301759,0.276408469260808,0.527811981369452,0.99907180913447,0.797465962366137,0.809390301443316,0.303443073501364,0.781633272898093,0.000259835201807,0.486773525242613,0.0001390139013901,0.0,0.174623909654039,0.174623909654039,0.0083034620445573,0.0001646918081445,0.689266327023129,0.099503297777054
1838,0.565512119181022,0.630732798180847,0.174955407080449,0.36963718146295,0.420510889937743,0.623588045924506,0.0012112850374849,0.026870941183544,0.846062518354908,0.0020251444721574,0.0132309093312574,0.0007137508678733,0.911653648794242,0.0285124555481368,0.0036392544487596,0.0008264368470615,0.277839743702325,0.0149405087232866,0.740760001814667,0.0024120128771767,0.0500634106776209,0.0002481529700054,0.593977739696343,2120000000.0,0.671577781289071,0.0001860244668888,0.268607750347732,0.0006180950912684,0.163418290854573,0.217646511741596,0.284328280328178,0.630708282027946,0.999036567230576,0.79749335377821,0.809529873000299,0.303564648053756,0.781804922454541,0.00029811088129,0.467203475839393,0.0008260826082608,0.0,0.154692174792466,0.154692174792466,0.0252128801972261,0.0,0.689861551515873,0.104144613630812
1839,0.568178619671417,0.633613580635882,0.166641472926807,0.383556297152878,0.4077084977285,0.622289360172162,0.0060665699532326,0.0283722585828948,0.840635148437239,0.000236783795213,0.0558347898888122,0.0301336568869897,0.553696325188868,0.0514501006391004,0.0024333682811141,0.0024154345765843,0.278038227436573,0.0177705497801314,0.736861841631406,0.0022799809816931,0.019212356203356,9650000000.0,0.593940739059134,2660000000.0,0.67157410556225,0.0009240840310465,0.263910452168372,0.0004544442531829,0.212893553223388,0.217578073698793,0.283298901633328,0.550778949622571,0.999025936885794,0.797409242775481,0.809323119611783,0.303439931415517,0.781582044698499,3750000000.0,0.460917775932496,0.0008520852085208,0.412896042109525,0.170241456322953,0.170241456322953,0.0519382307122223,0.0,0.689265865362753,0.11098444752056
1840,0.565628770307598,0.631086902919138,0.154367082867249,0.376698510120045,0.404174308669481,0.623569201693822,0.0007811469672222,0.0268999616094472,0.841581958193717,0.000122552635222,0.0072969757501872,0.0089004230582344,0.408687016423968,0.0291094657335762,0.0038981188691289,0.0015243246503343,0.278156102187335,0.0097552124087476,0.733917159164683,0.0023254270838583,0.0285275391701316,0.0001690052280635,0.593940358889075,3340000000.0,0.671573826244809,0.0012832049288353,0.263964068971412,0.0004974406536131,0.107946026986507,0.217601892951665,0.28199727395078,0.567000374752396,0.999048930783745,0.797509816293546,0.809409831045506,0.303567548440692,0.781691799361739,0.0002412177262881,0.463482717260931,0.0002750275027502,0.159024192732058,0.189667523492478,0.189667523492478,0.0305821498253097,7300000000.0,0.68937978006038,0.107808810357463
1841,0.563526435337271,0.629943082971466,0.177041448740817,0.384665710841164,0.39889312092473,0.623953709245346,0.0006999888407576,0.0265326291166456,0.838752521200739,4460000000.0,0.0127403316540105,0.0492274978855131,0.403583735396714,0.263567821672726,0.005136155155584,0.0117789347555894,0.278741372541696,0.0033816108488337,0.732558241789671,0.0020101085057523,0.008708965974465,0.0005155130287438,0.59393498912678,0.0008836028372284,0.671690214403388,0.0275526887405852,0.263238299492583,0.0004611070732148,0.0374812593703148,0.217533846476407,0.284608965124125,0.522779592055249,0.998867290544655,0.797223451530966,0.809095274252902,0.303447182382856,0.781330254588713,0.0001284721447297,0.468966558466068,0.0001450145014501,0.0,0.176140912730184,0.176140912730184,0.009831057065505,5540000000.0,0.688891227968124,0.0909535054148685
1842,0.564084858236835,0.62993589128916,0.120264836593403,0.373642030674394,0.396280661233644,0.623170433067864,0.0017611313442829,0.0266055548744859,0.838759561886503,9910000000.0,0.117985400173318,0.152260401247616,0.210131169089961,0.0141157906501821,0.0036156569844457,0.0010283075302134,0.275193853120931,0.0049532007072995,0.7315189209951,0.0020504453761292,0.0155940204782825,0.0001238566467581,0.593905443693052,2340000000.0,0.671544527663294,0.0020988611855528,0.263879369963712,0.0003687509049082,0.0584707646176912,0.217596739524567,0.279323604384822,0.506772311151561,0.998921713288046,0.7972205463812,0.809153602664775,0.303328266518489,0.781481272514092,8340000000.0,0.461043590582354,0.0004090409040904,0.0,0.166575365555602,0.166575365555602,0.0109805345070103,2170000000.0,0.689240329773239,0.0932334500447846
1843,0.568208072153897,0.633054341721346,0.113885781660973,0.36963718146295,0.399972937597046,0.623983245118001,0.0018483763302324,0.0284113158601844,0.840057605210383,0.0011377726134198,0.0296931686324046,0.000913299526004,0.897613765526625,0.59409616639258,0.0120312620174731,0.0272010697571973,0.277132158608153,0.0070349083238399,0.74160147453812,0.0022308189502586,0.0449029482069182,0.0002207794518959,0.594008818034306,0.0004019207229075,0.671660476328058,0.0004449431814801,0.263401481067052,0.0004452111317905,0.169415292353823,0.217556690128786,0.278932389489321,0.513036029766047,0.998938352088574,0.797380882980152,0.809307626127379,0.303573590913474,0.781551307778742,0.0002405239073247,0.471217801934191,0.0003550355035503,0.0,0.168893009144157,0.168893009144157,0.0274362115643481,7840000000.0,0.689127511519003,0.0923377575116033
